# Stellarium DSO catalog;;;;;;;;
# Version 3.7 standard;;;;;;;;
# NGC;MES;CAL;RA;DEC;MAG;TYPE;SIZE1;SIZE2
1224;0;0;47.806475;41.363742;99;GALXY;1.097;0.724
6971;0;0;312.348971;5.995569;99;GALXY;1.097;0.724
5499;0;0;212.698487;35.913383;99;GALXY;1.097;0.812
2778;0;0;138.101637;35.027425;99;INGAL;1.097;0.833
6159;0;0;246.855196;42.679689;13.61048;GALXY;1.097;0.855
204;0;0;9.93445;3.299608;99;GALXY;1.097;0.877
3266;0;0;158.323425;64.749414;12.81308;GALXY;1.097;0.921
233;0;0;10.902263;30.587008;99;GALXY;1.097;1.031
599;0;0;23.223987;-12.191328;99;GALXY;1.097;1.031
3002;0;0;147.2821;44.0475;99;GALXY;1.096;0.457
815;0;0;30.72583;-14.67303;99;GALXY;1.096;0.489
3866;0;0;176.3;-9.35;99;GALXY;1.096;0.724
6107;0;0;244.333929;34.901661;13.3868;GALXY;1.096;0.758
5471;0;0;211.1192;54.3978;99;H-I-I;1.096;0.851
5793;0;0;224.853362;-16.693486;13.32;GALXY;1.093;0.459
6662;0;0;278.546692;32.064594;99;GALXY;1.093;0.459
2008;0;0;83.765883;-50.966736;99;GALXY;1.093;0.503
4863;0;0;194.926867;-14.029611;99;GALXY;1.093;0.503
1396;0;0;54.527433;-35.439922;99;GALXY;1.093;0.547
6651;0;0;276.082063;71.601875;99;GALXY;1.093;0.634
2731;0;0;135.534975;8.301767;99;GALXY;1.093;0.656
5648;0;0;217.635679;14.024383;99;RAGAL;1.093;0.656
4932;0;0;195.656967;50.438361;13.75324;GALXY;1.093;0.722
1544;0;0;75.652346;86.222314;99;GALXY;1.093;0.787
5222;0;0;203.732942;13.741983;13.09496;GALXY;1.093;0.831
5943;0;0;232.433729;42.777889;99;Q?;1.093;0.875
2991;0;0;146.7088;22.014011;99;INGAL;1.093;0.918
1666;0;0;72.136862;-6.570131;12.8822;GALXY;1.093;0.94
5784;0;0;223.568575;42.557769;99;GALXY;1.093;0.94
4671;0;0;191.448487;-7.06975;99;GALXY;1.093;1.006
7376;0;0;341.822358;3.645547;99;GALXY;1.09;0.371
3843;0;0;175.9776;7.925606;13.50356;GALXY;1.09;0.414
3838;0;0;176.057204;57.9481;99;GALXY;1.09;0.414
4720;0;0;192.678254;-4.155786;99;GALXY;1.09;0.48
3546;0;0;167.444871;-13.380581;99;GALXY;1.09;0.632
7227;0;0;332.880583;38.721356;99;GALXY;1.09;0.632
2738;0;0;136.001967;21.967675;99;RAGAL;1.09;0.654
4989;0;0;197.316987;-5.396375;99;GALXY;1.09;0.676
3622;0;0;170.051788;67.241797;99;GALXY;1.09;0.698
4187;0;0;183.372175;50.741467;13.21112;BLAZR;1.09;0.741
4150;0;0;182.640229;30.401486;11.64;GALXY;1.09;0.741
5423;0;0;210.702592;9.341475;99;GALXY;1.09;0.807
5677;0;0;218.553129;25.468017;99;GALXY;1.09;0.807
656;0;0;25.613454;26.143072;99;GALXY;1.09;0.828
7330;0;0;339.234129;38.547997;99;GALXY;1.09;0.959
4820;0;0;194.252367;-13.719297;99;GALXY;1.087;0.304
239;0;0;11.156317;-3.759225;99;GALXY;1.087;0.587
1631;0;0;69.600725;-20.649836;99;GALXY;1.087;0.652
4172;0;0;183.062104;56.177394;13.21792;GALXY;1.087;0.717
7704;0;0;353.754304;4.897803;13.56032;GALXY;1.087;0.761
6023;0;0;239.456758;16.310103;13.48744;GALXY;1.087;0.782
6024;0;0;238.2829;64.918069;99;GALXY;1.087;0.935
4066;0;0;181.039108;20.347806;13.20448;GALXY;1.087;1.021
593;0;0;23.086475;-12.354442;99;GALXY;1.083;0.282
2735;0;0;135.660979;25.934586;99;INGAL;1.083;0.347
1657;0;0;71.530221;-2.077258;99;GALXY;1.083;0.52
7073;0;0;322.3584;-11.488072;99;GALXY;1.083;0.628
820;0;0;32.104083;14.349717;13.17632;GALXY;1.083;0.672
3125;0;0;151.638825;-29.935367;13;GALXY;1.083;0.693
1474;0;0;58.6265;10.707086;13.762;GALXY;1.083;0.715
1397;0;0;54.946404;-4.670039;99;GALXY;1.083;0.715
1699;0;0;74.248458;-4.756847;13.7048;GALXY;1.083;0.758
719;0;0;28.411942;19.840511;99;GALXY;1.083;0.758
491;0;0;20.335121;-34.063267;12.54;GALXY;1.083;0.78
4441;0;0;186.835008;64.801567;99;GALXY;1.083;0.78
1137;0;0;43.511442;2.962114;12.87952;GALXY;1.083;0.823
4692;0;0;191.980346;27.222489;99;GALXY;1.083;0.823
7545;0;0;348.883729;-38.535617;99;GALXY;1.083;0.867
6078;0;0;243.02275;14.208819;99;GALXY;1.083;1.062
3773;0;0;174.554029;12.111919;99;GALXY;1.083;1.083
5433;0;0;210.650271;32.510428;13.41508;RAGAL;1.08;0.346
5002;0;0;197.659104;36.634219;99;GALXY;1.08;0.346
5463;0;0;211.543792;9.353408;99;GALXY;1.08;0.432
6177;0;0;247.662079;35.056511;14.09612;GALXY;1.08;0.454
834;0;0;32.755321;37.666389;99;GALXY;1.08;0.518
5089;0;0;199.913742;30.256322;99;GALXY;1.08;0.562
3303;0;0;159.250379;18.135781;99;GALXY;1.08;0.626
4542;0;0;188.703692;50.805125;13.92964;GALXY;1.08;0.67
3896;0;0;177.234925;48.674664;13.57;INGAL;1.08;0.67
2990;0;0;146.571746;5.708847;99;GALXY;1.08;0.691
3591;0;0;168.513612;-14.087242;99;GALXY;1.08;0.713
7698;0;0;353.506379;24.944544;99;GALXY;1.08;0.734
2518;0;0;121.834379;51.131644;13.06156;GALXY;1.08;0.799
1298;0;0;50.054508;-2.114181;99;GALXY;1.08;0.842
7428;0;0;344.331358;-1.048989;13.1654;GALXY;1.08;0.864
4272;0;0;184.948471;30.339206;99;RAGAL;1.08;0.864
7230;0;0;333.554992;-17.074042;99;GALXY;1.08;0.929
1033;0;0;40.066971;-8.776975;13.57404;GALXY;1.08;0.95
349;0;0;15.461421;-6.799847;99;GALXY;1.08;0.95
6772;0;0;288.651554;-2.706956;99;PLNNB;1.08;1.08
576;0;0;22.240388;-51.598697;99;GALXY;1.077;0.495
5093;0;0;199.907425;40.386128;13.35672;GALXY;1.077;0.538
5760;0;0;221.926042;18.502072;13.3552;GALXY;1.077;0.538
5737;0;0;220.799162;18.879986;99;GALXY;1.077;0.624
4777;0;0;193.493879;-8.775747;99;GALXY;1.077;0.689
1346;0;0;52.555223;-5.543238;16.39;GALXY;1.077;0.711
4229;0;0;184.161683;33.560867;99;INGAL;1.077;0.775
6915;0;0;306.941896;-3.077111;99;GALXY;1.077;0.775
835;0;0;32.352454;-10.135872;12.45;GALXY;1.077;0.797
2148;0;0;89.691025;-59.126033;99;GALXY;1.077;0.926
6085;0;0;243.146821;29.364911;13.38236;GALXY;1.077;1.012
6211;0;0;250.365037;57.783664;99;GALXY;1.077;1.012
1677;0;0;72.716987;-4.892714;99;GALXY;1.073;0.301
1256;0;0;48.492829;-21.986436;99;GALXY;1.073;0.429
7068;0;0;321.634733;12.18435;99;GALXY;1.073;0.429
5208;0;0;203.116287;7.316642;13.12108;GALXY;1.073;0.472
662;0;0;26.147671;37.695775;13.84;RAGAL;1.073;0.558
1330;0;0;52.299096;41.387947;99;GALXY;1.073;0.58
2692;0;0;134.241792;52.065975;99;INGAL;1.073;0.58
5531;0;0;214.180129;10.885278;99;GALXY;1.073;0.601
3768;0;0;174.310179;17.840039;99;GALXY;1.073;0.687
1595;0;0;67.090554;-47.815919;99;GALXY;1.073;0.773
2730;0;0;135.565996;16.838197;99;RAGAL;1.073;0.794
3723;0;0;173.127242;-9.969414;99;GALXY;1.073;0.88
3506;0;0;165.803954;11.076758;13.261;GALXY;1.073;0.945
202;0;0;9.916067;3.536272;99;GALXY;1.07;0.364
4495;0;0;187.845446;29.136369;13.46;GALXY;1.07;0.407
825;0;0;32.134846;6.323758;99;INGAL;1.07;0.407
120;0;0;6.875296;-1.513539;99;GALXY;1.07;0.514
6427;0;0;265.910829;25.493892;99;INGAL;1.07;0.514
528;0;0;21.389988;33.671272;99;GALXY;1.07;0.535
4657;0;0;191.04708;32.20514;99;GALXY;1.07;0.61
3298;0;0;159.30095;50.120644;13.90328;GALXY;1.07;0.706
5993;0;0;236.11415;41.121961;99;Q?;1.07;0.728
6079;0;0;241.121858;69.665803;99;GALXY;1.07;0.792
5209;0;0;203.177154;7.327303;13.34452;GALXY;1.07;0.813
1182;0;0;45.870325;-9.671281;99;GALXY;1.067;0.384
7004;0;0;316.009004;-49.114247;99;GALXY;1.067;0.427
4500;0;0;187.842254;57.964683;99;GALXY;1.067;0.469
2753;0;0;136.784288;25.342353;99;GALXY;1.067;0.491
379;0;0;16.815304;32.520308;99;GALXY;1.067;0.533
2529;0;0;121.981683;17.818408;99;GALXY;1.067;0.619
4905;0;0;195.377825;-30.868247;99;GALXY;1.067;0.704
612;0;0;23.490571;-36.493308;13.15;GALXY;1.067;0.725
1056;0;0;40.701196;28.574267;99;GALXY;1.067;0.725
2722;0;0;134.6924;-3.710103;99;GALXY;1.067;0.789
3943;0;0;178.235825;20.479039;99;GALXY;1.067;0.811
1268;0;0;49.688129;41.488644;14.48524;GALXY;1.067;0.853
4240;0;0;184.351454;-9.951578;99;GALXY;1.067;0.853
2512;0;0;120.782729;23.391892;13.197;GALXY;1.067;0.917
7797;0;0;359.745329;3.634606;99;GALXY;1.067;0.981
2724;0;0;135.257704;35.761975;99;GALXY;1.063;0.34
463;0;0;19.742442;16.325553;99;GALXY;1.063;0.468
3821;0;0;175.537796;20.315775;12.88;GALXY;1.063;0.532
4648;0;0;190.435042;74.420883;99;GALXY;1.063;0.787
7570;0;0;349.186033;13.482875;13.18;GALXY;1.063;0.808
856;0;0;33.409713;-0.717297;16.54;GALXY;1.063;0.829
3334;0;0;160.38005;37.312897;13.16852;GALXY;1.063;0.872
564;0;0;21.950946;-1.879592;99;GALXY;1.063;0.914
3812;0;0;175.282013;24.821683;99;GALXY;1.063;0.914
1118;0;0;42.494421;-12.1638;99;GALXY;1.06;0.424
3785;0;0;174.887254;26.302222;99;GALXY;1.06;0.445
1658;0;0;71.0057;-41.463436;99;GALXY;1.06;0.466
3990;0;0;179.3983;55.458836;99;INGAL;1.06;0.551
4685;0;0;191.797637;19.464458;13.1278;GALXY;1.06;0.572
4978;0;0;196.960571;18.415569;99;GALXY;1.06;0.572
19;0;0;2.670308;32.983111;99;GALXY;1.06;0.615
1468;0;0;58.052446;-6.349081;99;GALXY;1.06;0.657
3618;0;0;169.635667;23.468892;99;RAGAL;1.06;0.678
4015;0;0;179.677675;25.036764;13.30212;INGAL;1.06;0.742
5094;0;0;200.195238;-14.080683;99;GALXY;1.06;0.784
6350;0;0;259.676271;41.694233;12.94564;GALXY;1.06;0.869
3066;0;0;150.545442;72.125258;99;GALXY;1.06;0.869
3396;0;0;162.483079;32.990678;12.5;GALXY;1.06;0.89
6126;0;0;245.366442;36.376511;99;GALXY;1.06;0.912
3205;0;0;155.207992;42.972203;13.29444;GALXY;1.06;0.933
4070;0;0;181.047075;20.409753;12.92264;GALXY;1.06;1.018
1876;0;0;78.32933;-69.36236;11.71;CLSTR;1.06;1.06
1394;0;0;54.778846;-18.292219;12.81;GALXY;1.057;0.317
1088;0;0;41.766779;16.199939;99;GALXY;1.057;0.613
1505;0;0;60.651754;-9.322467;99;GALXY;1.057;0.719
5732;0;0;220.162475;38.637694;99;GALXY;1.057;0.719
710;0;0;28.224671;36.052653;99;GALXY;1.057;0.803
4957;0;0;196.301467;27.569817;13.30856;GALXY;1.057;0.845
1705;0;0;73.55625;-53.361061;12.39;GALXY;1.057;0.888
3243;0;0;156.589417;-2.622161;13.12356;GALXY;1.057;0.909
7458;0;0;345.369417;1.753331;99;GALXY;1.057;0.951
5329;0;0;208.042008;2.325144;12.43;GALXY;1.057;1.014
953;0;0;37.790704;29.588717;99;GALXY;1.057;1.057
3606;0;0;169.065188;-33.827408;99;GALXY;1.057;1.057
353;0;0;15.602263;-1.959056;99;GALXY;1.053;0.337
1072;0;0;40.880375;0.306786;13.64268;GALXY;1.053;0.485
442;0;0;18.660967;-1.02055;13.35628;GALXY;1.053;0.527
5917;0;0;230.385696;-7.377125;99;GALXY;1.053;0.527
3304;0;0;159.407775;37.455686;13.49704;GALXY;1.053;0.548
9;0;0;2.227971;23.816922;99;GALXY;1.053;0.569
5736;0;0;220.878417;11.202772;13.90432;GALXY;1.053;0.59
5478;0;0;212.035612;-1.702256;13.669;GALXY;1.053;0.632
3605;0;0;169.194258;18.017142;99;GALXY;1.053;0.632
3040;0;0;148.271242;19.432256;99;INGAL;1.053;0.653
4077;0;0;181.158617;1.787681;13.3168;GALXY;1.053;0.674
2918;0;0;143.933471;31.705408;12.68728;GALXY;1.053;0.737
712;0;0;28.285129;36.819878;99;GALXY;1.053;0.737
5883;0;0;228.792421;-14.616872;99;GALXY;1.053;0.737
999;0;0;39.697712;41.670344;99;GALXY;1.053;0.758
3473;0;0;164.521637;17.124492;99;INGAL;1.053;0.801
2819;0;0;139.538804;16.197967;13.3422;GALXY;1.053;0.822
4065;0;0;181.025696;20.234986;13.11004;INGAL;1.053;0.885
1633;0;0;70.037933;7.349381;99;INGAL;1.053;0.885
5413;0;0;209.472796;64.910964;99;GALXY;1.053;0.906
4108;0;0;181.685867;67.163217;99;INGAL;1.053;0.927
5190;0;0;202.660554;18.134519;99;GALXY;1.053;0.99
5975;0;0;234.991517;21.470836;99;RAGAL;1.05;0.357
1390;0;0;54.467333;-19.008353;99;GALXY;1.05;0.399
4661;0;0;191.3123;-40.824233;99;GALXY;1.05;0.42
5852;0;0;226.735062;12.846822;13.49772;GALXY;1.05;0.588
5058;0;0;199.218079;12.548311;99;INGAL;1.05;0.609
6640;0;0;277.034362;34.302681;99;GALXY;1.05;0.63
7466;0;0;345.514313;27.0526;14.42;GALXY;1.05;0.672
1152;0;0;44.390213;-7.758708;13.49532;GALXY;1.05;0.672
3713;0;0;172.925142;28.153533;99;GALXY;1.05;0.672
7834;0;0;1.657537;8.367936;99;GALXY;1.05;0.672
6117;0;0;244.825804;37.0953;13.92948;RAGAL;1.05;0.735
7527;0;0;348.424012;24.902403;99;GALXY;1.05;0.735
7818;0;0;1.0368;7.379394;99;GALXY;1.05;0.756
1006;0;0;39.3953;-11.025;99;GALXY;1.05;0.798
5649;0;0;217.712187;13.968817;99;INGAL;1.05;0.84
5653;0;0;217.543379;31.215517;99;GALXY;1.05;0.966
4071;0;0;181.061729;-67.309881;99;PLNNB;1.05;1.05
5148;0;0;201.661925;2.313878;99;GALXY;1.047;0.333
717;0;0;28.4796;36.229453;99;GALXY;1.047;0.335
1071;0;0;40.782642;-8.773931;14.61568;GALXY;1.047;0.398
276;0;0;13.027371;-22.680186;99;GALXY;1.047;0.398
1116;0;0;42.648663;13.335086;99;GALXY;1.047;0.398
6036;0;0;241.128083;3.8686;13.1834;RAGAL;1.047;0.461
4895;0;0;195.0748;28.202283;13.09;GALXY;1.047;0.461
2429;0;0;115.948225;52.357383;99;GALXY;1.047;0.481
3047;0;0;148.62283;-1.28825;15.02444;GALXY;1.047;0.562
4748;0;0;193.051879;-13.414672;14.03;GALXY;1.047;0.607
4741;0;0;192.747987;47.671422;13.51424;RAGAL;1.047;0.67
1424;0;0;55.80855;-4.730031;99;GALXY;1.047;0.691
4855;0;0;194.826842;-13.2311;99;GALXY;1.047;0.691
933;0;0;37.322762;45.911386;99;GALXY;1.047;0.733
2557;0;0;124.794771;21.435714;99;GALXY;1.047;0.775
1508;0;0;61.448558;25.4084;99;GALXY;1.047;0.816
2474;0;0;119.49654;52.85689;99;INGAL;1.047;0.831
888;0;0;34.363087;-59.86105;99;GALXY;1.047;0.837
2617;0;0;128.911575;-4.088139;99;GALXY;1.047;0.9
7298;0;0;337.711;-14.188278;99;GALXY;1.047;0.9
614;0;0;23.967829;33.681817;99;INGAL;1.047;0.921
5590;0;0;215.410067;35.204961;99;GALXY;1.047;0.963
7173;0;0;330.513338;-31.973703;99;GALXY;1.047;1.026
6306;0;0;256.903779;60.728664;13.74;GALXY;1.043;0.438
6261;0;0;254.127287;27.977567;14.15684;RAGAL;1.043;0.522
3961;0;0;178.740267;69.330125;99;GALXY;1.043;0.563
3688;0;0;171.935167;-9.165558;99;GALXY;1.043;0.584
4325;0;0;185.7778;10.621403;99;GALXY;1.043;0.668
1021;0;0;39.700121;2.217414;99;GALXY;1.043;0.709
6936;0;0;308.984558;-25.280006;99;GALXY;1.043;0.73
4155;0;0;182.690292;19.04075;99;RAGAL;1.043;0.793
939;0;0;36.5888;-44.446133;99;GALXY;1.043;0.856
6379;0;0;262.645508;16.288714;99;GALXY;1.043;0.876
7113;0;0;325.610992;12.569269;99;INGAL;1.043;0.897
6331;0;0;255.899658;78.628769;99;GALXY;1.043;1.002
3633;0;0;170.109221;3.585486;13.6462;GALXY;1.04;0.374
504;0;0;20.866154;33.204236;99;GALXY;1.04;0.416
3765;0;0;174.267408;24.096311;14.01388;GALXY;1.04;0.499
5464;0;0;211.768325;-30.017086;12.9;GALXY;1.04;0.603
6116;0;0;244.727417;35.153842;13.9398;GALXY;1.04;0.624
3861;0;0;176.266146;19.973606;12.67;RAGAL;1.04;0.645
780;0;0;30.146742;28.225286;99;GALXY;1.04;0.645
1069;0;0;40.749412;-8.289531;13.5936;RAGAL;1.04;0.707
378;0;0;16.550929;-30.178103;99;GALXY;1.04;0.707
800;0;0;30.549304;-0.130439;14.099;INGAL;1.04;0.728
785;0;0;30.416579;31.826519;99;GALXY;1.04;0.749
5459;0;0;211.250763;13.131847;99;GALXY;1.04;0.811
4055;0;0;181.005858;20.232214;12.99832;GALXY;1.04;0.853
7252;0;0;335.186492;-24.67835;12.06;INGAL;1.04;0.894
3064;0;0;148.922637;-6.363872;99;GALXY;1.037;0.311
4848;0;0;194.523042;28.242642;14.14368;GALXY;1.037;0.373
5697;0;0;219.133287;41.685672;99;Q?;1.037;0.415
7684;0;0;352.633425;0.081139;13.1826;GALXY;1.037;0.435
1541;0;0;64.250983;0.835206;99;GALXY;1.037;0.477
5759;0;0;221.811996;13.456314;99;GALXY;1.037;0.477
5303;0;0;206.937346;38.304531;13.59428;INGAL;1.037;0.498
1225;0;0;47.196817;-4.101597;99;GALXY;1.037;0.498
1670;0;0;72.427583;-2.760433;99;GALXY;1.037;0.498
1104;0;0;42.161358;-0.271383;13.83972;GALXY;1.037;0.539
3527;0;0;166.825838;28.527767;13.885;GALXY;1.037;0.581
2900;0;0;142.563554;4.144519;13.98272;GALXY;1.037;0.601
3715;0;0;172.884721;-14.231317;99;GALXY;1.037;0.726
6999;0;0;315.498075;-28.058703;99;GALXY;1.037;0.726
7651;0;0;351.108275;13.972292;13.58264;GALXY;1.037;0.746
215;0;0;10.203546;-56.214008;99;GALXY;1.037;0.746
438;0;0;18.392292;-37.901597;99;GALXY;1.037;0.809
850;0;0;32.806921;-1.485583;99;GALXY;1.037;0.809
7712;0;0;353.965179;23.618772;99;GALXY;1.037;0.809
3139;0;0;152.521729;-11.778169;99;GALXY;1.037;0.829
4616;0;0;190.568512;-40.642033;12.8;GALXY;1.037;0.974
960;0;0;37.922092;-9.300281;13.83528;GALXY;1.033;0.289
3487;0;0;165.193925;17.587647;14.02064;RAGAL;1.033;0.351
5104;0;0;200.346312;0.342606;13.56672;RAGAL;1.033;0.413
722;0;0;28.695575;20.698272;99;GALXY;1.033;0.517
41;0;0;3.1998;22.023322;99;GALXY;1.033;0.537
2523;0;0;124.434671;73.317725;99;GALXY;1.033;0.558
998;0;0;39.318742;7.335869;99;GALXY;1.033;0.599
3846;0;0;176.121292;55.652031;99;RAGAL;1.033;0.682
1250;0;0;48.837921;41.355422;99;GALXY;1.033;0.703
1604;0;0;67.994125;-5.369653;99;GALXY;1.033;0.703
6787;0;0;289.044067;60.417461;99;GALXY;1.033;0.723
4952;0;0;196.2433;29.122361;13.01;GALXY;1.033;0.744
2996;0;0;146.625779;-21.571622;99;GALXY;1.033;0.889
2945;0;0;144.421296;-22.035114;99;GALXY;1.033;0.909
380;0;0;16.823246;32.482814;99;GALXY;1.033;1.013
389;0;0;17.124725;39.695456;99;GALXY;1.03;0.391
2719;0;0;135.065704;35.727436;99;GALXY;1.03;0.391
817;0;0;31.890463;17.202603;99;GALXY;1.03;0.433
1233;0;0;48.137946;39.318936;13.25356;GALXY;1.03;0.453
5235;0;0;204.005812;6.585447;99;GALXY;1.03;0.494
1246;0;0;46.758717;-66.938675;99;GALXY;1.03;0.597
7343;0;0;339.657775;34.071389;13.54;GALXY;1.03;0.618
7450;0;0;345.199342;-12.918422;14.33;GALXY;1.03;0.68
413;0;0;18.13085;-2.793389;99;GALXY;1.03;0.742
606;0;0;23.709087;21.418442;99;GALXY;1.03;0.762
2524;0;0;122.039842;39.157397;99;GALXY;1.03;0.762
6442;0;0;266.713838;20.761128;99;GALXY;1.03;0.783
7573;0;0;349.109896;-22.154144;99;GALXY;1.03;0.803
6844;0;0;300.708983;-65.229814;99;GALXY;1.03;0.824
105;0;0;6.319963;12.883839;13.56788;GALXY;1.03;0.845
7316;0;0;338.984712;20.322258;13.36376;GALXY;1.03;0.845
1529;0;0;61.832692;-62.899314;99;GALXY;1.027;0.349
546;0;0;21.303371;-38.069028;99;GALXY;1.027;0.411
814;0;0;32.6567;-15.773617;99;GALXY;1.027;0.411
1319;0;0;50.985237;-21.527728;99;GALXY;1.027;0.493
648;0;0;24.665846;-17.831269;13.83752;GALXY;1.027;0.534
4004;0;0;179.521758;27.878942;99;GALXY;1.027;0.575
5572;0;0;214.896975;36.140706;99;RAGAL;1.027;0.595
2981;0;0;146.235625;31.097761;14.15016;GALXY;1.027;0.657
3798;0;0;175.058075;24.697039;12.9302;GALXY;1.027;0.678
2796;0;0;139.174392;30.915322;13.22764;GALXY;1.027;0.698
1621;0;0;69.104475;-4.987222;99;GALXY;1.027;0.698
2759;0;0;137.155333;37.621503;13.13632;GALXY;1.027;0.719
4092;0;0;181.458833;20.476981;13.05204;GALXY;1.027;0.76
7315;0;0;338.88205;34.803558;13.01688;GALXY;1.027;0.862
4434;0;0;186.902833;8.154311;99;GALXY;1.027;0.862
857;0;0;33.154108;-31.944564;99;GALXY;1.027;0.883
5848;0;0;226.646071;2.004803;13.67008;GALXY;1.023;0.409
15;0;0;2.260275;21.624442;99;GALXY;1.023;0.553
7061;0;0;321.861817;-49.063522;99;GALXY;1.023;0.634
1164;0;0;45.4993;42.58495;13.7448;GALXY;1.023;0.655
661;0;0;26.060975;28.705989;99;GALXY;1.023;0.696
6089;0;0;243.16725;33.034836;13.91016;GALXY;1.023;0.778
938;0;0;37.1396;20.283647;99;GALXY;1.023;0.778
385;0;0;16.8635;32.319783;99;GALXY;1.023;0.819
3331;0;0;160.037187;-23.82035;99;GALXY;1.023;0.88
3704;0;0;172.5197;-11.546167;99;GALXY;1.023;0.921
6370;0;0;260.854829;56.9745;12.97772;GALXY;1.023;0.962
2540;0;0;123.193437;26.360869;99;?;1.023;0.962
5973;0;0;235.064408;-8.600931;99;GALXY;1.02;0.326
3916;0;0;177.712417;55.143672;13.7632;RAGAL;1.02;0.408
5731;0;0;220.038083;42.779108;99;GALXY;1.02;0.428
1018;0;0;39.543092;-9.543936;99;GALXY;1.02;0.449
1263;0;0;48.914808;-15.098214;99;GALXY;1.02;0.469
7254;0;0;335.651029;-21.737225;99;GALXY;1.02;0.551
6314;0;0;258.161375;23.27015;14.62;GALXY;1.02;0.571
7593;0;0;349.487425;11.349125;99;GALXY;1.02;0.571
6510;0;0;268.663725;60.817867;99;GALXY;1.02;0.592
5902;0;0;228.593262;50.329608;14.57536;GALXY;1.02;0.796
5887;0;0;228.683287;1.154197;99;GALXY;1.02;0.796
7706;0;0;353.793608;4.964197;99;GALXY;1.02;0.836
5818;0;0;224.743133;49.821364;99;GALXY;1.02;0.857
163;0;0;8.999333;-10.121756;12.7;GALXY;1.02;0.877
1781;0;0;76.979271;-18.189939;99;GALXY;1.02;0.877
3375;0;0;161.753267;-9.941275;99;GALXY;1.02;0.877
1567;0;0;65.286408;-48.254842;99;INGAL;1.02;1
7776;0;0;358.569;-13.5864;99;GALXY;1.017;0.346
3422;0;0;162.822204;-12.402406;99;GALXY;1.017;0.386
5809;0;0;225.218108;-14.165175;99;GALXY;1.017;0.427
7615;0;0;349.976837;8.399422;99;GALXY;1.017;0.488
6759;0;0;286.737792;50.347917;99;GALXY;1.017;0.569
7301;0;0;337.644746;-17.573742;99;GALXY;1.017;0.59
2499;0;0;119.715362;7.493281;99;GALXY;1.017;0.61
1687;0;0;72.838958;-33.939019;99;GALXY;1.017;0.63
3353;0;0;161.343292;55.960378;12.79;GALXY;1.017;0.651
6094;0;0;241.641342;72.4944;99;GALXY;1.017;0.651
6086;0;0;243.148088;29.48485;13.32092;GALXY;1.017;0.691
3155;0;0;154.416154;74.347358;99;GALXY;1.017;0.691
852;0;0;32.231025;-56.737025;99;GALXY;1.017;0.732
7760;0;0;357.29965;30.983075;99;GALXY;1.017;0.773
3858;0;0;176.298692;-9.314003;99;GALXY;1.017;0.813
7501;0;0;347.62665;7.588944;99;GALXY;1.017;0.854
5397;0;0;210.293533;-33.945872;99;GALXY;1.017;0.874
5868;0;0;227.454925;0.529689;13.69348;INGAL;1.017;0.895
875;0;0;34.270004;1.244175;99;RAGAL;1.017;0.976
713;0;0;28.839808;-9.083672;14.60348;GALXY;1.013;0.284
5553;0;0;214.623854;26.287936;99;GALXY;1.013;0.324
3539;0;0;167.286833;28.672583;14.35708;GALXY;1.013;0.345
5349;0;0;208.304871;37.883114;99;GALXY;1.013;0.385
5611;0;0;216.019896;33.0475;99;GALXY;1.013;0.466
3363;0;0;161.289292;22.078475;13.30404;RAGAL;1.013;0.588
805;0;0;31.12325;28.812347;99;GALXY;1.013;0.608
940;0;0;37.36455;31.640878;99;GALXY;1.013;0.649
1210;0;0;46.689;-25.716517;99;GALXY;1.013;0.649
5679;0;0;218.786513;5.359003;13.859;INGAL;1.013;0.669
3014;0;0;147.281875;-4.742936;99;GALXY;1.013;0.709
515;0;0;21.160546;33.472636;99;GALXY;1.013;0.73
5150;0;0;201.902192;-29.562189;12.54;GALXY;1.013;0.77
7597;0;0;349.625854;18.689136;99;GALXY;1.013;0.831
1500;0;0;59.558146;-52.328128;99;GALXY;1.013;0.953
3101;0;0;150.397704;-2.994467;14.62816;GALXY;1.01;0.303
5177;0;0;202.351121;11.797097;14.52476;GALXY;1.01;0.343
1277;0;0;49.964533;41.573406;99;GALXY;1.01;0.465
161;0;0;8.891421;-2.848756;99;GALXY;1.01;0.545
4726;0;0;192.884933;-14.221181;99;GALXY;1.01;0.545
5411;0;0;210.496813;8.937725;13.41432;GALXY;1.01;0.586
6030;0;0;240.464079;17.9574;13.125;GALXY;1.01;0.586
5019;0;0;198.176575;4.729594;99;RAGAL;1.01;0.606
5048;0;0;199.034896;-28.410464;99;GALXY;1.01;0.606
1166;0;0;45.145867;11.842789;99;INGAL;1.01;0.687
5501;0;0;213.084046;1.2724;99;GALXY;1.01;0.687
4475;0;0;187.448287;27.243403;99;GALXY;1.01;0.788
902;0;0;35.590621;-16.679092;99;GALXY;1.007;0.463
3951;0;0;178.421892;23.382147;13.68172;GALXY;1.007;0.483
7765;0;0;357.717283;27.166319;99;GALXY;1.007;0.644
4518;0;0;188.299012;7.8516;13.70952;GALXY;1.007;0.685
6508;0;0;267.443754;72.021178;99;GALXY;1.007;0.785
4326;0;0;185.798462;6.072236;13.89136;GALXY;1.007;0.805
4730;0;0;193.002029;-41.146908;99;GALXY;1.007;0.825
4328;0;0;185.833512;15.820544;13.1176;GALXY;1.007;0.866
3928;0;0;177.948683;48.683144;12.63932;GALXY;1.007;0.886
